case_url,page_title,article_label,article,paragraph,letter,article_category
https://gdprhub.eu/index.php?title=AEPD_(Spain)_-_PS/00322/2021,AEPD (Spain) - PS/00322/2021,17,17,,,Article 6(1)(a) GDPR
https://gdprhub.eu/index.php?title=AEPD_(Spain)_-_PS/00372/2021,AEPD (Spain) - PS/00372/2021,17,17,,,Article 12 GDPR
https://gdprhub.eu/index.php?title=AEPD_(Spain)_-_PS/00448/2020,AEPD (Spain) - PS/00448/2020,17,17,,,Article 5(1)(f) GDPR
https://gdprhub.eu/index.php?title=AEPD_(Spain)_-_PS/00475/2019,AEPD (Spain) - PS/00475/2019,17,17,,,Article 17 GDPR
https://gdprhub.eu/index.php?title=AEPD_(Spain)_-_TD/00005/2020,AEPD (Spain) - TD/00005/2020,17,17,,,Article 17 GDPR
https://gdprhub.eu/index.php?title=AEPD_(Spain)_-_TD/00013/2021,AEPD (Spain) - TD/00013/2021,17,17,,,Article 12(6) GDPR
https://gdprhub.eu/index.php?title=AEPD_(Spain)_-_TD/00034/2020,AEPD (Spain) - TD/00034/2020,17,17,,,Article 9(2)(h) GDPR
https://gdprhub.eu/index.php?title=AEPD_(Spain)_-_TD/00044/2021,AEPD (Spain) - TD/00044/2021,17,17,,,Article 17 GDPR
https://gdprhub.eu/index.php?title=AEPD_(Spain)_-_TD/00071/2020,AEPD (Spain) - TD/00071/2020,17,17,,,Article 17 GDPR
https://gdprhub.eu/index.php?title=AEPD_(Spain)_-_TD/00101/2016,AEPD (Spain) - TD/00101/2016,17,17,,,Article 17 GDPR
https://gdprhub.eu/index.php?title=AEPD_(Spain)_-_TD/00109/2020,AEPD (Spain) - TD/00109/2020,17,17,,,Article 15 GDPR
https://gdprhub.eu/index.php?title=AEPD_(Spain)_-_TD/00164/2020,AEPD (Spain) - TD/00164/2020,17,17,,,Article 12 GDPR
https://gdprhub.eu/index.php?title=AEPD_(Spain)_-_TD/00185/2019,AEPD (Spain) - TD/00185/2019,17,17,,,Article 17 GDPR
https://gdprhub.eu/index.php?title=AEPD_(Spain)_-_TD/00233/2020,AEPD (Spain) - TD/00233/2020,17,17,,,Article 17 GDPR
https://gdprhub.eu/index.php?title=AEPD_(Spain)_-_TD/00262/2019,AEPD (Spain) - TD/00262/2019,17,17,,,Article 17 GDPR
https://gdprhub.eu/index.php?title=AEPD_(Spain)_-_TD/00277/2020,AEPD (Spain) - TD/00277/2020,17,17,,,Article 17 GDPR
https://gdprhub.eu/index.php?title=AKI_(Estonia)_-_2.1-3/20/172,AKI (Estonia) - 2.1-3/20/172,17,17,,,Article 16 GDPR
https://gdprhub.eu/index.php?title=AKI_(Estonia)_-_EDPBI:EE:OSS:D:2022:362,AKI (Estonia) - EDPBI:EE:OSS:D:2022:362,17,17,,,Article 17 GDPR
https://gdprhub.eu/index.php?title=ANSPDCP_(Romania)_-_18.01.2023,ANSPDCP (Romania) - 18.01.2023,17,17,,,Article 17 GDPR
https://gdprhub.eu/index.php?title=ANSPDCP_(Romania)_-_23.08.2023,ANSPDCP (Romania) - 23.08.2023,17,17,,,Article 5 GDPR
https://gdprhub.eu/index.php?title=ANSPDCP_(Romania)_-_Fine_against_Corint_Logistic_SRL,ANSPDCP (Romania) - Fine against Corint Logistic SRL,17,17,,,Article 5(1)(a) GDPR
https://gdprhub.eu/index.php?title=ANSPDCP_(Romania)_-_Fine_against_IKEA_Romania_S.R.L.,ANSPDCP (Romania) - Fine against IKEA Romania S.R.L.,17,17,,,Article 12(1) GDPR
https://gdprhub.eu/index.php?title=ANSPDCP_(Romania)_-_Fine_against_La_Santrade_S.R.L.,ANSPDCP (Romania) - Fine against La Santrade S.R.L.,17,17,,,Article 12(2) GDPR
https://gdprhub.eu/index.php?title=ANSPDCP_(Romania)_-_Fine_against_PPC_Energie_Muntenia_S.A.,ANSPDCP (Romania) - Fine against PPC Energie Muntenia S.A.,17,17,,,Article 12(3) GDPR
https://gdprhub.eu/index.php?title=ANSPDCP_(Romania)_-_Fine_against_SC_Piramida_Trade_Invest_SRL,ANSPDCP (Romania) - Fine against SC Piramida Trade Invest SRL,17,17,,,Article 5(1)(a) GDPR
https://gdprhub.eu/index.php?title=ANSPDCP_(Romania)_-_Fine_against_SC_Spark_Car_Sharing_SRL,ANSPDCP (Romania) - Fine against SC Spark Car Sharing SRL,17,17,,,Article 5(1)(a) GDPR
https://gdprhub.eu/index.php?title=ANSPDCP_(Romania)_-_Fine_against_Telekom_Rom%C3%A2nia_Communications_SA_4,ANSPDCP (Romania) - Fine against Telekom România Communications SA 4,17,17,,,Article 5(2) GDPR
https://gdprhub.eu/index.php?title=ANSPDCP_(Romania)_-_Fine_against_Vodafone_Romania_SA,ANSPDCP (Romania) - Fine against Vodafone Romania SA,17,17,,,Article 12(3) GDPR
https://gdprhub.eu/index.php?title=ANSPDCP_(Romania)_-_Noy_Business_Transactions_SRL,ANSPDCP (Romania) - Noy Business Transactions SRL,17,17,,,Article 12(1) GDPR
https://gdprhub.eu/index.php?title=ANSPDCP_(Romania)_-_Office_Nova_Concept,ANSPDCP (Romania) - Office Nova Concept,17,17,,,Article 12 GDPR
https://gdprhub.eu/index.php?title=ANSPDCP_(Romania)_-_One_United_Properties_SA,ANSPDCP (Romania) - One United Properties SA,17,17,,,Article 6 GDPR
https://gdprhub.eu/index.php?title=ANSPDCP_(Romania)_-_Orange_Romania_SA,ANSPDCP (Romania) - Orange Romania SA,17,17,,,Article 5 GDPR
https://gdprhub.eu/index.php?title=ANSPDCP_(Romania)_-_S.C._Viva_Credit_IFN_S.A.,ANSPDCP (Romania) - S.C. Viva Credit IFN S.A.,17,17,,,Article 12(3) GDPR
https://gdprhub.eu/index.php?title=ANSPDCP_(Romania)_-_Vodafone_Rom%C3%A2nia_S.A._3,ANSPDCP (Romania) - Vodafone România S.A. 3,17,17,,,Article 12 GDPR
https://gdprhub.eu/index.php?title=APD/GBA_(Belgium)_-_03/2024,APD/GBA (Belgium) - 03/2024,17,17,,,Article 12 GDPR
https://gdprhub.eu/index.php?title=APD/GBA_(Belgium)_-_08/2019,APD/GBA (Belgium) - 08/2019,17,17,,,Article 12(3) GDPR
https://gdprhub.eu/index.php?title=APD/GBA_(Belgium)_-_128/2023,APD/GBA (Belgium) - 128/2023,17,17,,,Article 12(3) GDPR
https://gdprhub.eu/index.php?title=APD/GBA_(Belgium)_-_13/2019,APD/GBA (Belgium) - 13/2019,17,17,,,Article 12 GDPR
https://gdprhub.eu/index.php?title=APD/GBA_(Belgium)_-_133/2024,APD/GBA (Belgium) - 133/2024,17,17,,,Article 17 GDPR
https://gdprhub.eu/index.php?title=APD/GBA_(Belgium)_-_141/2022,APD/GBA (Belgium) - 141/2022,17,17,,,Article 17 GDPR
https://gdprhub.eu/index.php?title=APD/GBA_(Belgium)_-_160/2022,APD/GBA (Belgium) - 160/2022,17,17,,,Article 12(3) GDPR
https://gdprhub.eu/index.php?title=APD/GBA_(Belgium)_-_161/2022,APD/GBA (Belgium) - 161/2022,17,17,,,Article 3(1) GDPR
https://gdprhub.eu/index.php?title=APD/GBA_(Belgium)_-_162/2024,APD/GBA (Belgium) - 162/2024,17,17,,,Article 5(2) GDPR
https://gdprhub.eu/index.php?title=APD/GBA_(Belgium)_-_188/2022,APD/GBA (Belgium) - 188/2022,17,17,,,Article 4(1) GDPR
https://gdprhub.eu/index.php?title=APD/GBA_(Belgium)_-_37/2020,APD/GBA (Belgium) - 37/2020,17,17,,,Article 17 GDPR
https://gdprhub.eu/index.php?title=APD/GBA_(Belgium)_-_38/2021,APD/GBA (Belgium) - 38/2021,17,17,,,Article 5 GDPR
https://gdprhub.eu/index.php?title=APD/GBA_(Belgium)_-_42/2023,APD/GBA (Belgium) - 42/2023,17,17,,,Article 9(2)(h) GDPR
https://gdprhub.eu/index.php?title=APD/GBA_(Belgium)_-_46/2022,APD/GBA (Belgium) - 46/2022,17,17,,,Article 5(1)(a) GDPR
https://gdprhub.eu/index.php?title=APD/GBA_(Belgium)_-_63/2020,APD/GBA (Belgium) - 63/2020,17,17,,,Article 12(4) GDPR
https://gdprhub.eu/index.php?title=APD/GBA_(Belgium)_-_76/2025,APD/GBA (Belgium) - 76/2025,17,17,,,Article 5(1)(a) GDPR
https://gdprhub.eu/index.php?title=APD/GBA_(Belgium)_-_77/2023,APD/GBA (Belgium) - 77/2023,17,17,,,Article 5(1)(a) GDPR
https://gdprhub.eu/index.php?title=APD/GBA_(Belgium)_-_87/2024,APD/GBA (Belgium) - 87/2024,17,17,,,Article 5(1)(a) GDPR
https://gdprhub.eu/index.php?title=APD/GBA_(Belgium)_-_91/2025,APD/GBA (Belgium) - 91/2025,17,17,,,Article 12(1) GDPR
https://gdprhub.eu/index.php?title=AZOP_(Croatia)_-_Decision_23-03-2023,AZOP (Croatia) - Decision 23-03-2023,17,17,,,Article 11 GDPR
https://gdprhub.eu/index.php?title=BGH_-_II_ZB_7/23,BGH - II ZB 7/23,17,17,,,Article 17 GDPR
https://gdprhub.eu/index.php?title=BVerfG_-_1_BvR_16/13,BVerfG - 1 BvR 16/13,17,17,,,Article 17 GDPR
https://gdprhub.eu/index.php?title=BVerfG_-_1_BvR_276/17,BVerfG - 1 BvR 276/17,17,17,,,Article 17 GDPR
https://gdprhub.eu/index.php?title=BVwG_-_W101_2213581-1,BVwG - W101 2213581-1,17,17,,,Article 4 GDPR
https://gdprhub.eu/index.php?title=BVwG_-_W176_2247074-1,BVwG - W176 2247074-1,17,17,,,Article 5 GDPR
https://gdprhub.eu/index.php?title=BVwG_-_W176_2265088-1,BVwG - W176 2265088-1,17,17,,,Article 5(1)(a) GDPR
https://gdprhub.eu/index.php?title=BVwG_-_W211_2225136-1,BVwG - W211 2225136-1,17,17,,,Article 5 GDPR
https://gdprhub.eu/index.php?title=BVwG_-_W214_2216836-1,BVwG - W214 2216836-1,17,17,,,Article 4(1) GDPR
https://gdprhub.eu/index.php?title=BVwG_-_W214_2224204-1,BVwG - W214 2224204-1,17,17,,,Article 4(1) GDPR
https://gdprhub.eu/index.php?title=BVwG_-_W214_2228164-1,BVwG - W214 2228164-1,17,17,,,Article 4(1) GDPR
https://gdprhub.eu/index.php?title=BVwG_-_W245_2239715-1,BVwG - W245 2239715-1,17,17,,,Article 6 GDPR
https://gdprhub.eu/index.php?title=BVwG_-_W252_2282050-1/12E,BVwG - W252 2282050-1/12E,17,17,,,Article 7 GDPR
https://gdprhub.eu/index.php?title=BVwG_-_W256_2223741-1,BVwG - W256 2223741-1,17,17,,,Article 5 GDPR
https://gdprhub.eu/index.php?title=BVwG_-_W258_2243523-1/9E,BVwG - W258 2243523-1/9E,17,17,,,Article 6(1)(f) GDPR
https://gdprhub.eu/index.php?title=BVwG_-_W274_2232028-1/3E,BVwG - W274 2232028-1/3E,17,17,,,Article 5 GDPR
https://gdprhub.eu/index.php?title=BVwG_-_W274_2240078-1,BVwG - W274 2240078-1,17,17,,,Article 5 GDPR
https://gdprhub.eu/index.php?title=BVwG_-_W274_2242363-1/4E,BVwG - W274 2242363-1/4E,17,17,,,Article 5 GDPR
https://gdprhub.eu/index.php?title=BVwG_-_W287_2271595-1,BVwG - W287 2271595-1,17,17,,,Article 5(2) GDPR
https://gdprhub.eu/index.php?title=BVwG_-_W292_2247063-1/18E,BVwG - W292 2247063-1/18E,17,17,,,Article 6(1)(f) GDPR
https://gdprhub.eu/index.php?title=BVwG_-_W292_2301229-1,BVwG - W292 2301229-1,17,17,,,Article 4(4) GDPR
https://gdprhub.eu/index.php?title=CBB_-_20/935,CBB - 20/935,17,17,,,Article 17 GDPR
https://gdprhub.eu/index.php?title=CE_-_474625,CE - 474625,17,17,,,Article 17 GDPR
https://gdprhub.eu/index.php?title=CE_-_490417,CE - 490417,17,17,,,Article 9 GDPR
https://gdprhub.eu/index.php?title=CE_-_N%C2%B0_391000_et_al.,CE - N° 391000 et al.,17,17,,,Article 17 GDPR
https://gdprhub.eu/index.php?title=CE_-_N%C2%B0_399922,CE - N° 399922,17,17,,,Article 17 GDPR
https://gdprhub.eu/index.php?title=CJEU_-_C-118/22_-_Direktor_na_Glavna_direktsia_%E2%80%98Natsionalna_politsia%E2%80%99_pri_MVR_%E2%80%93_Sofia,CJEU - C-118/22 - Direktor na Glavna direktsia ‘Natsionalna politsia’ pri MVR – Sofia,17,17,,,Article 5(1)(e) GDPR
https://gdprhub.eu/index.php?title=CJEU_-_C-129/21_-_Proximus_(Public_electronic_directories),CJEU - C-129/21 - Proximus (Public electronic directories),17,17,,,Article 5(2) GDPR
https://gdprhub.eu/index.php?title=CJEU_-_C-40/25_-_CRIF,CJEU - C-40/25 - CRIF,17,17,,,Article 17 GDPR
https://gdprhub.eu/index.php?title=CJEU_-_C-46/23_-_%C3%9Ajpesti_Polg%C3%A1rmesteri_Hivatal,CJEU - C-46/23 - Újpesti Polgármesteri Hivatal,17,17,,,Article 17 GDPR
https://gdprhub.eu/index.php?title=CJEU_-_C-655/23_-_Quirin_Privatbank,CJEU - C-655/23 - Quirin Privatbank,17,17,,,Article 5(1)(a) GDPR
https://gdprhub.eu/index.php?title=CNIL_(France)_-_MED-2021-134,CNIL (France) - MED-2021-134,17,17,,,Article 6 GDPR
https://gdprhub.eu/index.php?title=CNIL_(France)_-_SAN-2020-008,CNIL (France) - SAN-2020-008,17,17,,,Article 5(1)(e) GDPR
https://gdprhub.eu/index.php?title=CNIL_(France)_-_SAN-2021-008,CNIL (France) - SAN-2021-008,17,17,,,Article 5(1)(e) GDPR
https://gdprhub.eu/index.php?title=CNIL_(France)_-_SAN-2021-014,CNIL (France) - SAN-2021-014,17,17,,,Article 16 GDPR
https://gdprhub.eu/index.php?title=CNIL_(France)_-_SAN-2022-019,CNIL (France) - SAN-2022-019,17,17,,,Article 3(2) GDPR
https://gdprhub.eu/index.php?title=CNIL_(France)_-_Unknown,CNIL (France) - Unknown,17,17,,,Article 17 GDPR
https://gdprhub.eu/index.php?title=CPDP_(Bulgaria)_-_PPN-01-88/2022,CPDP (Bulgaria) - PPN-01-88/2022,17,17,,,Article 12(4) GDPR
https://gdprhub.eu/index.php?title=Cass.Civ._-_6806/2023,Cass.Civ. - 6806/2023,17,17,,,Article 17 GDPR
https://gdprhub.eu/index.php?title=Commissioner_(Cyprus)_-_11.17.001.007.125,Commissioner (Cyprus) - 11.17.001.007.125,17,17,,,Article 12(2) GDPR
https://gdprhub.eu/index.php?title=Commissioner_(Cyprus)_-_11.17.001.009.100,Commissioner (Cyprus) - 11.17.001.009.100,17,17,,,Article 12 GDPR
https://gdprhub.eu/index.php?title=Commissioner_(Cyprus)_-_11.17.001.009.232,Commissioner (Cyprus) - 11.17.001.009.232,17,17,,,Article 12(3) GDPR
https://gdprhub.eu/index.php?title=Commissioner_(Cyprus)_-_11.17.001.011.218,Commissioner (Cyprus) - 11.17.001.011.218,17,17,,,Article 6(1)(f) GDPR
https://gdprhub.eu/index.php?title=Commissioner_(Cyprus)_-_Freedom_Finance_Europe_Ltd,Commissioner (Cyprus) - Freedom Finance Europe Ltd,17,17,,,Article 12(2) GDPR
https://gdprhub.eu/index.php?title=Court_of_Appeal_of_Brussels_-_2020/AR/1160_(Second_Interim_Decision),Court of Appeal of Brussels - 2020/AR/1160 (Second Interim Decision),17,17,,,Article 6(4) GDPR
https://gdprhub.eu/index.php?title=DPC_(Ireland)_-_20.07.2023_(case_number_redacted),DPC (Ireland) - 20.07.2023 (case number redacted),17,17,,,Article 5(1)(c) GDPR&pagefrom=Datatilsynet+(Norway)+-+22/03622#mw-pages
https://gdprhub.eu/index.php?title=DPC_(Ireland)_-_IN-19-7-6,DPC (Ireland) - IN-19-7-6,17,17,,,Article 17 GDPR
https://gdprhub.eu/index.php?title=DPC_(Ireland)_-_IN-21-3-1,DPC (Ireland) - IN-21-3-1,17,17,,,Article 4 GDPR
https://gdprhub.eu/index.php?title=DPC_(Ireland)_-_Microsoft_Operations_Ireland_Limited,DPC (Ireland) - Microsoft Operations Ireland Limited,17,17,,,Article 12(4) GDPR
https://gdprhub.eu/index.php?title=DSB_(Austria)_-_2020-0.829.566,DSB (Austria) - 2020-0.829.566,17,17,,,Article 15(3) GDPR
https://gdprhub.eu/index.php?title=DSB_(Austria)_-_D122.970/0004-DSB/2019,DSB (Austria) - D122.970/0004-DSB/2019,17,17,,,Article 12(5) GDPR
https://gdprhub.eu/index.php?title=DSB_(Austria)_-_D124.0507/24_2024-0.633.166,DSB (Austria) - D124.0507/24 2024-0.633.166,17,17,,,Article 4(11) GDPR
https://gdprhub.eu/index.php?title=DSB_(Austria)_-_D130.1170,DSB (Austria) - D130.1170,17,17,,,Article 7(3) GDPR
https://gdprhub.eu/index.php?title=DSB_(Austria)_-_D130.1178_2023-0.631.894,DSB (Austria) - D130.1178 2023-0.631.894,17,17,,,Article 7(3) GDPR
https://gdprhub.eu/index.php?title=DSB_(Austria)_-_DPA_2021-0.415.529,DSB (Austria) - DPA 2021-0.415.529,17,17,,,Article 5 GDPR
https://gdprhub.eu/index.php?title=DSB_(Austria)_-_DSB-D130.1174,DSB (Austria) - DSB-D130.1174,17,17,,,Article 3 GDPR
https://gdprhub.eu/index.php?title=DSB_(Austria)_-_DSB-D130.217,DSB (Austria) - DSB-D130.217,17,17,,,Article 3 GDPR
https://gdprhub.eu/index.php?title=Datainspektionen_-_DI-2018-9274,Datainspektionen - DI-2018-9274,17,17,,,Article 5(1)(a) GDPR
https://gdprhub.eu/index.php?title=Datatilsynet_(Denmark)_-_2018-7320-0166,Datatilsynet (Denmark) - 2018-7320-0166,17,17,,,Article 5(1)(c) GDPR
https://gdprhub.eu/index.php?title=Datatilsynet_(Denmark)_-_2021-31-5523,Datatilsynet (Denmark) - 2021-31-5523,17,17,,,Article 17 GDPR
https://gdprhub.eu/index.php?title=Datatilsynet_(Norway)_-_0/02422,Datatilsynet (Norway) - 0/02422,17,17,,,Article 5(1)(a) GDPR
https://gdprhub.eu/index.php?title=Datatilsynet_(Norway)_-_PVN-2022-21,Datatilsynet (Norway) - PVN-2022-21,17,17,,,Article 6(3) GDPR
https://gdprhub.eu/index.php?title=FG_Berlin-Brandenburg_-_16_K_2059/21,FG Berlin-Brandenburg - 16 K 2059/21,17,17,,,Article 12 GDPR
https://gdprhub.eu/index.php?title=FiS_-_7565-20,FiS - 7565-20,17,17,,,Article 5(1)(b) GDPR
https://gdprhub.eu/index.php?title=FiS_-_7679-22,FiS - 7679-22,17,17,,,Article 13(1)(c) GDPR
https://gdprhub.eu/index.php?title=GHAL_-_200.266.445,GHAL - 200.266.445,17,17,,,Article 5 GDPR
https://gdprhub.eu/index.php?title=GHDHA_-_200.291.947/01,GHDHA - 200.291.947/01,17,17,,,Article 6(1)(f) GDPR
https://gdprhub.eu/index.php?title=GHSHE_-_200.297.497_01,GHSHE - 200.297.497 01,17,17,,,Article 16 GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_10050145,Garante per la protezione dei dati personali (Italy) - 10050145,17,17,,,Article 5(1)(a) GDPR&pagefrom=DSB+(Austria)+-+2020-0.550.322#mw-pages
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_10096474,Garante per la protezione dei dati personali (Italy) - 10096474,17,17,,,Article 5(1)(a) GDPR&pagefrom=DSB+(Austria)+-+2020-0.550.322#mw-pages
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_10102462,Garante per la protezione dei dati personali (Italy) - 10102462,17,17,,,Article 6(1)(a) GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_10110927,Garante per la protezione dei dati personali (Italy) - 10110927,17,17,,,Article 5(1)(b) GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9746068,Garante per la protezione dei dati personali (Italy) - 9746068,17,17,,,Article 13 GDPR&pagefrom=DPC+(Ireland)+-+Meta+Platforms+Ireland+Limited+(Facebook)+-+IN-18-5-5#mw-pages
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9756853,Garante per la protezione dei dati personali (Italy) - 9756853,17,17,,,Article 12 GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9778996,Garante per la protezione dei dati personali (Italy) - 9778996,17,17,,,Article 5(1) GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9780409,Garante per la protezione dei dati personali (Italy) - 9780409,17,17,,,Article 5(2) GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9815947,Garante per la protezione dei dati personali (Italy) - 9815947,17,17,,,Article 12 GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9817535,Garante per la protezione dei dati personali (Italy) - 9817535,17,17,,,Article 5(2) GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9819285,Garante per la protezione dei dati personali (Italy) - 9819285,17,17,,,Article 12 GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9827402,Garante per la protezione dei dati personali (Italy) - 9827402,17,17,,,Article 12 GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9837981,Garante per la protezione dei dati personali (Italy) - 9837981,17,17,,,Article 6(1) GDPR&pagefrom=BVwG+-+W176+2265088-1#mw-pages
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9861827,Garante per la protezione dei dati personali (Italy) - 9861827,17,17,,,Article 5(1)(a) GDPR&pagefrom=DSB+(Austria)+-+2020-0.550.322#mw-pages
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9917820,Garante per la protezione dei dati personali (Italy) - 9917820,17,17,,,Article 12(3) GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9921112,Garante per la protezione dei dati personali (Italy) - 9921112,17,17,,,Article 5(2) GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9925674,Garante per la protezione dei dati personali (Italy) - 9925674,17,17,,,Article 5(2) GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9938463,Garante per la protezione dei dati personali (Italy) - 9938463,17,17,,,Article 5(1)(d) GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9968111,Garante per la protezione dei dati personali (Italy) - 9968111,17,17,,,Article 12 GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9993105,Garante per la protezione dei dati personali (Italy) - 9993105,17,17,,,Article 5(1)(c) GDPR&pagefrom=Datatilsynet+(Norway)+-+22/03622#mw-pages
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9993531,Garante per la protezione dei dati personali (Italy) - 9993531,17,17,,,Article 5(1)(a) GDPR&pagefrom=DSB+(Austria)+-+2020-0.550.322#mw-pages
https://gdprhub.eu/index.php?title=Gerechtshof_Amsterdam_-_200.248.187/01,Gerechtshof Amsterdam - 200.248.187/01,17,17,,,Article 17 GDPR
https://gdprhub.eu/index.php?title=Gerechtshof_Amsterdam_-_C/13/640898/HARK17-386,Gerechtshof Amsterdam - C/13/640898/HARK17-386,17,17,,,Article 6(1)(c) GDPR
https://gdprhub.eu/index.php?title=HDPA_(Greece)_-_1/2023,HDPA (Greece) - 1/2023,17,17,,,Article 17 GDPR
https://gdprhub.eu/index.php?title=HDPA_(Greece)_-_11/2024,HDPA (Greece) - 11/2024,17,17,,,Article 17 GDPR
https://gdprhub.eu/index.php?title=HDPA_(Greece)_-_12/2024,HDPA (Greece) - 12/2024,17,17,,,Article 17 GDPR
https://gdprhub.eu/index.php?title=HDPA_(Greece)_-_13/2021,HDPA (Greece) - 13/2021,17,17,,,Article 12(3) GDPR
https://gdprhub.eu/index.php?title=HDPA_(Greece)_-_15/2024,HDPA (Greece) - 15/2024,17,17,,,Article 17 GDPR
https://gdprhub.eu/index.php?title=HDPA_(Greece)_-_20/2022,HDPA (Greece) - 20/2022,17,17,,,Article 12(3) GDPR
https://gdprhub.eu/index.php?title=HDPA_(Greece)_-_26/2024,HDPA (Greece) - 26/2024,17,17,,,Article 2(3) GDPR
https://gdprhub.eu/index.php?title=HDPA_(Greece)_-_33/2020,HDPA (Greece) - 33/2020,17,17,,,Article 4(7) GDPR
https://gdprhub.eu/index.php?title=HDPA_(Greece)_-_38/2023,HDPA (Greece) - 38/2023,17,17,,,Article 2(1) GDPR
https://gdprhub.eu/index.php?title=HDPA_(Greece)_-_50_2024,HDPA (Greece) - 50 2024,17,17,,,Article 5(1)(a) GDPR&pagefrom=DSB+(Austria)+-+2020-0.550.322#mw-pages
https://gdprhub.eu/index.php?title=HDPA_(Greece)_-_54/2024,HDPA (Greece) - 54/2024,17,17,,,Article 12(2) GDPR
https://gdprhub.eu/index.php?title=HmbBfDI_(Hamburg)_-_Bu%C3%9Fgeldverfahren_bzgl._Covid-Testcenter,HmbBfDI (Hamburg) - Bußgeldverfahren bzgl. Covid-Testcenter,17,17,,,Article 6(1)(c) GDPR
https://gdprhub.eu/index.php?title=Hof_van_Beroep_-_2024/_AR/121,Hof van Beroep - 2024/ AR/121,17,17,,,Article 4(6) GDPR
https://gdprhub.eu/index.php?title=Hoge_Raad_-_20/02950,Hoge Raad - 20/02950,17,17,,,Article 10 GDPR
https://gdprhub.eu/index.php?title=Hoge_Raad_-_21/00241,Hoge Raad - 21/00241,17,17,,,Article 6(1)(c) GDPR
https://gdprhub.eu/index.php?title=IDPC_(Malta)_-_CDP_COMP_144_2022,IDPC (Malta) - CDP COMP 144 2022,17,17,,,Article 17 GDPR
https://gdprhub.eu/index.php?title=IMY_(Sweden)_-_DI-2020-10561,IMY (Sweden) - DI-2020-10561,17,17,,,Article 12(3) GDPR
https://gdprhub.eu/index.php?title=IMY_(Sweden)_-_DI-2020-10696,IMY (Sweden) - DI-2020-10696,17,17,,,Article 12(3) GDPR
https://gdprhub.eu/index.php?title=IMY_(Sweden)_-_DI-2021-10488,IMY (Sweden) - DI-2021-10488,17,17,,,Article 12(3) GDPR
https://gdprhub.eu/index.php?title=IMY_(Sweden)_-_IMY-2022-1032,IMY (Sweden) - IMY-2022-1032,17,17,,,Article 12(2) GDPR
https://gdprhub.eu/index.php?title=IP_(Slovenia)_-_0600-10/2024/2,IP (Slovenia) - 0600-10/2024/2,17,17,,,Article 17 GDPR
https://gdprhub.eu/index.php?title=IP_(Slovenia)_-_0602-11/2024/9,IP (Slovenia) - 0602-11/2024/9,17,17,,,Article 12(3) GDPR
https://gdprhub.eu/index.php?title=IP_(Slovenia)_-_0603-56/2024/6,IP (Slovenia) - 0603-56/2024/6,17,17,,,Article 17 GDPR
