file_name,source_path,category,jurisdiction,entity_name,title,authority,court,relevant_law,gdpr_articles,type,outcome,started,decided,published,fine,parties,national_case_number_name,european_case_law_identifier,appeal,appeal_from,appeal_to,original_languages,original_source
MT_Datatilsynet_Denmark_-_2021-442-13805.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_Datatilsynet_Denmark_-_2021-442-13805.md,authorities,Denmark,Datatilsynet (Denmark),Datatilsynet (Denmark) - 2021-442-13805,Datatilsynet (Denmark),,Article 34(1) GDPR,34,Investigation,Violation Found,,2021-09-22,2021-09-22,None,The Danish Customs and Tax Administration,2021-442-13805,n/a,n/a,,,Danish,Datatilsynet (in DA)
MT_HDPA_Greece_-_1_2025.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_HDPA_Greece_-_1_2025.md,authorities,Greece,HDPA (Greece),HDPA (Greece) - 1/2025,HDPA (Greece),,Article 12(2) GDPRArticle 15 GDPRArticle 25(1) GDPR,"12,15,25",Investigation,Violation Found,,2025-01-09,2025-03-08,"200,000 EUR",National Bank of Greece,1/2025,n/a,n/a,,,Greek,HDPA (in EL)
MT_HDPA_Greece_-_47_2019.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_HDPA_Greece_-_47_2019.md,authorities,Greece,HDPA (Greece),HDPA (Greece) - 47/2019,HDPA (Greece),,Article 6 GDPRArticle 21 GDPRArticle 83 L. 4624/2019 (Data Protection Act 2019)Article 82 L. 3386/2005,"6,21",Complaint,Rejected,,2019-12-24,,None,National Register of Undesirable Aliens (EKANA),47/2019,n/a,n/a,,,Greek,HDPA (in EL)
MT_AEPD_Spain_-_E_07796_2020.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_AEPD_Spain_-_E_07796_2020.md,authorities,Spain,AEPD (Spain),AEPD (Spain) - E/07796/2020,AEPD (Spain),,Article 32(1) GDPR,32,Investigation,No Violation Found,,,2021-04-16,None,REAL MADRID CLUB DE FUTBOL,E/07796/2020,n/a,n/a,,,Spanish,AEPD decision (in ES)
MT_Gerechtshof_Amsterdam_-_200.258.200_01.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_Gerechtshof_Amsterdam_-_200.258.200_01.md,courts,Netherlands,GHAMS (Netherlands),Gerechtshof Amsterdam - 200.258.200/01,,GHAMS (Netherlands),Article 6(1)(f) GDPR,,,,,2020-07-07,2020-07-31,,ING Bank N.V.,200.258.200/01,ECLI:NL:GHAMS:2020:1984,,Rb. Amsterdam (Netherlands),Unknown,Dutch,Rechtspraak (in Dutch)
MT_ANSPDCP_Romania_-_Tensa_Art_Design_S.A..md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_ANSPDCP_Romania_-_Tensa_Art_Design_S.A..md,authorities,Romania,ANSPDCP (Romania),ANSPDCP (Romania) - Tensa Art Design S.A.,ANSPDCP (Romania),,Article 6 GDPRArticle 12 GDPR,"6,12",Complaint,Upheld,,,2015-10-15,"74,661 RON",n/a,Tensa Art Design S.A.,n/a,Unknown,,,Romanian,ANSPDCP (in RO)
MT_Datatilsynet_Norway_-_19_02985.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_Datatilsynet_Norway_-_19_02985.md,authorities,Norway,Datatilsynet (Norway),Datatilsynet (Norway) - 19/02985,Datatilsynet (Norway),,Article 5(1)(f) GDPRArticle 5(2) GDPRArticle 32(1)(b) GDPR,5,Investigation,Violation Found,,,2020-05-19,3000000 NOK,Bergen municipality,19/02985,n/a,Not appealed,,,Norwegian,Datatilsynet (in NO)
MT_LG_Stuttgart_-_27_O_190_23.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_LG_Stuttgart_-_27_O_190_23.md,courts,Germany,LG Stuttgart (Germany),LG Stuttgart - 27 O 190/23,,LG Stuttgart (Germany),Article 6 GDPRArticle 18(1) GDPRArticle 18(2) GDPRArticle 82 GDPR,"6,18,82",,,,2025-02-05,,,Meta,27 O 190/23,ECLI:DE:LGSTUTT:2025:0205.27O190.23.00,,,Unknown,German,landesrecht bw (in German)
MT_VDAI_Lithuania_-_UAB_vs_FITNESS.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_VDAI_Lithuania_-_UAB_vs_FITNESS.md,authorities,Lithuania,VDAI (Lithuania),VDAI (Lithuania) - UAB vs FITNESS,VDAI (Lithuania),,Article 5(1)(c) GDPRArticle 5(1)(a) GDPRArticle 9(1) GDPRArticle 13(1) GDPRArticle 13(2) GDPRArticle 30 GDPRArticle 35(1) GDPR,"9,13,30,35",Investigation,Violation Found,,2021-06-21,,"20,000",UAB VS FITNESS,n/a,n/a,Unknown,,,Lithuanian,Valstybinė duomenų apsaugos inspekcija (in LT)
MT_NAIH_Hungary_-_NAIH-4667-10_2022.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_NAIH_Hungary_-_NAIH-4667-10_2022.md,authorities,Hungary,NAIH (Hungary),NAIH (Hungary) - NAIH-4667-10/2022,NAIH (Hungary),,"Article 10 GDPRArticle 28 GDPRArticle 28(3)(c) GDPRArticle 58(2)(b), (d), (h) of Regulation (EU) 2016/679Directive 95/46/ECArticle 60(1) of Act CXII of 2011 on the Right to Informational Self-Determination and Freedom of Information","10,28",Other,n/a,2021-10-22,2022-09-22,,n/a,The National Authority for Data Protection and Freedom of InformationThe MinorPrimary School and Secondary School,NAIH-4667-10/2022,n/a,Not appealed,,,Hungarian,NAIH (in HU)
MT_OLG_Frankfurt_am_Main_-_6_U_127_24.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_OLG_Frankfurt_am_Main_-_6_U_127_24.md,courts,Germany,OLG Frankfurt (Germany),OLG Frankfurt am Main - 6 U 127/24,,OLG Frankfurt (Germany),Article 18 GDPR,18,,,,2024-10-31,2024-11-12,,,6 U 127/24,ECLI:DE:OLGHE:2024:1031.6U127.24.0A,,LG Wiesbaden (Germany)2 O 35/24,Unknown,German,beck (in German)
MT_APDCAT_Catalonia_-_PS93_2024.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_APDCAT_Catalonia_-_PS93_2024.md,authorities,Spain,APDCAT (Catalonia),APDCAT (Catalonia) - PS93/2024,APDCAT (Catalonia),,Article 5(1)(f) GDPRArticle 33 GDPRArticle 34 GDPRArticle 83(5)(a) GDPRArticle 13 LPACArticle 5 LOPDGDDArticle 77.5 LOPGDD,"33,34",Complaint,Upheld,2023-12-10,,2025-02-28,n/a,Badalona City Council,PS93/2024,n/a,Unknown,,,Spanish,APDCAT (in ES)
MT_CNIL_France_-_SAN-2020-018.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_CNIL_France_-_SAN-2020-018.md,authorities,France,CNIL (France),CNIL (France) - SAN-2020-018,CNIL (France),,"Article 12 GDPRArticle 12(4) GDPRArticle 13 GDPRArticle 15(1) GDPRArticle 15(3) GDPRArticle 32 GDPRArticle 20 III loi no 78-17 du 6 janvier 1978 relative à l'informatique, aux fichiers et aux libertésArticle 8 loi no 78-17 du 6 janvier 1978 relative à l'informatique, aux fichiers et aux libertésArticle L. 34-5 Code des postes et des communications électroniques","12,13,15,32",Complaint,Upheld,,2020-12-08,2021-01-06,20000 EUR,Nestor SAS,SAN-2020-018,n/a,n/a,,,French,CNIL (in FR)
MT_Persónuvernd_Island_-_2021051091.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_Persónuvernd_Island_-_2021051091.md,authorities,Iceland,Persónuvernd (Island),Persónuvernd (Island) - 2021051091,Persónuvernd (Island),,Article 5(1)(b) GDPRArticle 5(1)(a) GDPRArticle 6(1) GDPRArticle 12 GDPRArticle 13 GDPRArticle 30 GDPRArticle 58(2) GDPRArticle 83 GDPR,"6,12,13,30,58,83",Complaint,Upheld,2021-05-04,2024-03-12,2024-03-20,"1,500,00 ISK","Stjörnuna ehf, the operator of Subway in Iceland",2021051091,n/a,Unknown,,,Icelandic,Persónuvernd (in IS)
MT_VG_Ansbach_-_AN_14_K_19.01274.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_VG_Ansbach_-_AN_14_K_19.01274.md,courts,Germany,VG Ansbach (Germany),VG Ansbach - AN 14 K 19.01274,,VG Ansbach (Germany),Article 77 GDPRArticle 78(1) GDPRArticle 28(4) Directive 95/46/EC,"77,78",,,,2021-09-22,,,Federal State of Bavaria,AN 14 K 19.01274,,,,Unknown,German,Bayerische Staatskanzlei (in German)
MT_AEPD_Spain_-_PS_00339_2019.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_AEPD_Spain_-_PS_00339_2019.md,authorities,Spain,AEPD (Spain),AEPD (Spain) - PS/00339/2019,AEPD (Spain),,Article 5(1)(f) GDPR,,Complaint,Rejected,,,,None,AnonymousInstituto Nacional de Estadística and COALICIÓ COMPROMÍS,PS/00339/2019,n/a,n/a,,,Spanish,AEPD (in ES)
MT_ANSPDCP_Romania_-_Fine_against_Denmar_Nacrut_SRL.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_ANSPDCP_Romania_-_Fine_against_Denmar_Nacrut_SRL.md,authorities,Romania,ANSPDCP (Romania),ANSPDCP (Romania) - Fine against Denmar Nacrut SRL,ANSPDCP (Romania),,Article 5(1)(b) GDPRArticle 5(1)(c) GDPRArticle 5(1)(a) GDPRArticle 5(2) GDPRArticle 6 GDPRArticle 12 GDPRArticle 13 GDPR,"5,6,12,13",Investigation,Violation Found,,,,2500 EUR,Denmar Nacrut SRL,Fine against Denmar Nacrut SRL,n/a,Unknown,,,Romanian,ANSPDCP (in RO)
MT_Datatilsynet_-_JobTeam_indstillet_til_bøde.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_Datatilsynet_-_JobTeam_indstillet_til_bøde.md,authorities,Denmark,Datatilsynet (Denmark),Datatilsynet - JobTeam indstillet til bøde,Datatilsynet (Denmark),,Article 15(1) GDPR,15,Complaint,Upheld,,2020-05-15,2020-05-15,50000 DKK,Job Team A/S,JobTeam indstillet til bøde,n/a,n/a,,,Danish,DPA Webpage (in DA)
MT_Garante_per_la_protezione_dei_dati_personali_Italy_-_10013356.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_Garante_per_la_protezione_dei_dati_personali_Italy_-_10013356.md,authorities,Italy,Garante per la protezione dei dati personali (Italy),Garante per la protezione dei dati personali (Italy) - 10013356,Garante per la protezione dei dati personali (Italy),,Article 5(1)(a) GDPRArticle 5(1)(b) GDPRArticle 6 GDPRArticle 12 GDPRArticle 13 GDPR,"6,12,13",Complaint,Upheld,,2024-05-21,,"3,000 EUR",n/a,10013356,n/a,Unknown,,,Italian,Garante (in IT)
MT_APD_GBA_Belgium_-_42_2023.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_APD_GBA_Belgium_-_42_2023.md,authorities,Belgium,APD/GBA (Belgium),APD/GBA (Belgium) - 42/2023,APD/GBA (Belgium),,"Article 9(2)(h) GDPRArticle 17 GDPRArticle 17(1) GDPRArticle 17(3) GDPRArt. 95, §1, 3° WOG",17,Complaint,Rejected,2023-02-25,2023-04-17,,n/a,n/a,42/2023,n/a,n/a,,,Dutch,Gegevensbeschermingsautoriteit (in NL)
MT_ANSPDCP_Romania_-_19.04.2023.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_ANSPDCP_Romania_-_19.04.2023.md,authorities,Romania,ANSPDCP (Romania),ANSPDCP (Romania) - 19.04.2023,ANSPDCP (Romania),,Article 5(1)(a) GDPRArticle 5(1)(b) GDPRArticle 6 GDPR,6,Investigation,Violation Found,,,2023-04-19,3000 EUR,Salvati Romania Union Party (USR),19.04.2023,n/a,Unknown,,,Romanian,ANSPDCP (in RO)
MT_OLG_Nürnberg_-_16_U_540_25.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_OLG_Nürnberg_-_16_U_540_25.md,courts,Germany,OLG Nürnberg (Germany),OLG Nürnberg - 16 U 540/25,,OLG Nürnberg (Germany),Article 6 GDPRArticle 82 GDPR,"6,82",,,,2025-07-17,,,Data Subject versus Telecommunications Company,16 U 540/25,,,LG Nürnberg-Fürth13 O 59/24,Unknown,German,Bayern Recht (in German)
MT_Garante_per_la_protezione_dei_dati_personali_Italy_-_9429195.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_Garante_per_la_protezione_dei_dati_personali_Italy_-_9429195.md,authorities,Italy,Garante per la protezione dei dati personali (Italy),Garante per la protezione dei dati personali (Italy) - 9429195,Garante per la protezione dei dati personali (Italy),,Article 32 GDPRDPA guidelines on banking sectorItalian Data protection Code (D.lgs. 196/2003),32,Investigation,Violation Found,,2020-06-10,2020-06-10,600000 EUR,Unicredit S.p.A.,9429195,n/a,Unknown,,,Italian,Ordinanza ingiunzione nei confronti di UniCredit S.p.A. - 10 giugno 2020 [9429195 (in IT)]
MT_VG_Magdeburg_-_1_A_217_22_MD.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_VG_Magdeburg_-_1_A_217_22_MD.md,courts,Germany,VG Magdeburg (Germany),VG Magdeburg - 1 A 217/22 MD,,VG Magdeburg (Germany),Article 6(1)(f) GDPRArticle 58(1)(a) GDPRArticle 58(2)(f) GDPRArticle 58(2)(g) GDPR,,,,,2024-03-18,2024-10-16,,,1 A 217/22 MD,,,,Unknown,German,openJur (in German)
MT_NAIH_Hungary_-_NAIH-3734-15_2023.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_NAIH_Hungary_-_NAIH-3734-15_2023.md,authorities,Hungary,NAIH (Hungary),NAIH (Hungary) - NAIH-3734-15/2023,NAIH (Hungary),,Article 6(1)(f) GDPRArticle 38(2) GDPRArticle 58(2)(d) GDPRArticle 83 GDPR2005. évi CXXXIII. törvény - Law 133 of 2005 about the rules of the activity to protect the security of persons and assets and of private detectivesProcedural laws concerning administrative procedures and judicial redress,"38,83",Complaint,Partly Upheld,2023-02-24,2023-11-30,2023-11-30,n/a,n/a,NAIH-3734-15/2023,n/a,Unknown,,,Hungarian,Decision (in HU)
MT_VDAI_Lithuania_-_3R-661.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_VDAI_Lithuania_-_3R-661.md,authorities,Lithuania,VDAI (Lithuania),VDAI (Lithuania) - 3R-661,VDAI (Lithuania),,Article 12(3) GDPRArticle 15(1) GDPRArticle 15(3) GDPR,"12,15",Complaint,Upheld,,2025-06-03,,n/a,UAB Medical Score,3R-661,n/a,Unknown,,,Lithuanian,VDAI (in LT)
MT_UODO_Poland_-_DKN.5130.4179.2020.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_UODO_Poland_-_DKN.5130.4179.2020.md,authorities,Poland,UODO (Poland),UODO (Poland) - DKN.5130.4179.2020,UODO (Poland),,Article 4(7) GDPRArticle 5(1)(c) GDPRArticle 24 GDPRArticle 25(1) GDPRArticle 32(1) GDPRArticle 32(2) GDPR,"4,24,25,32",Investigation,Violation Found,,,2025-06-23,"16,932,657 PLN",McDonald’s Polska Sp. z o.o.,DKN.5130.4179.2020,n/a,Unknown,,,PolishPolish,UODO (fine) (in PL)UODO (press release) (in PL)
MT_AEPD_Spain_-_EXP202202309.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_AEPD_Spain_-_EXP202202309.md,authorities,Spain,AEPD (Spain),AEPD (Spain) - EXP202202309,AEPD (Spain),,Article 5(1)(f) GDPRArticle 32 GDPR,32,Complaint,Upheld,,,,n/a,"Centro Médico Salus Baleares, S.L.",EXP202202309,n/a,Not appealed,,,Spanish,AEPD (in ES)
MT_Rb._Midden-Nederland_-_C_16_501697___HA_RK_20-117.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_Rb._Midden-Nederland_-_C_16_501697___HA_RK_20-117.md,courts,Netherlands,Rb. Midden-Nederland (Netherlands),Rb. Midden-Nederland - C/16/501697 / HA RK 20-117,,Rb. Midden-Nederland (Netherlands),Article 15 GDPRArticle 23 GDPR,"15,23",,,,2020-12-02,2020-12-18,,SAMEN VEILIG MIDDEN-NEDERLAND,C/16/501697 / HA RK 20-117,ECLI:NL:RBMNE:2020:5410,,,Unknown,Dutch,De Rechtspraak (in Dutch)
MT_Datatilsynet_Denmark_-_2023-431-0013.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_Datatilsynet_Denmark_-_2023-431-0013.md,authorities,Denmark,Datatilsynet (Denmark),Datatilsynet (Denmark) - 2023-431-0013,Datatilsynet (Denmark),,Article 5(1)(a) GDPRArticle 5(1)(c) GDPRArticle 25 GDPR,25,Investigation,Violation Found,2022-07-06,2024-09-26,2024-09-26,n/a,Dansk Retursystem,2023-431-0013,n/a,n/a,,,Danish,Datatilsynet (in DA)
MT_AEPD_Spain_-_PS_00180_2020.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_AEPD_Spain_-_PS_00180_2020.md,authorities,Spain,AEPD (Spain),AEPD (Spain) - PS/00180/2020,AEPD (Spain),,Article 13 GDPRArticle 22(2) of the Spanish Law on Information Society Services (LSSI),13,Complaint,Upheld,,,2020-09-24,1600 EUR,"Bodegas Dinastía, S.L.",PS/00180/2020,n/a,Unknown,,,Spanish,AEPD decision (in ES)
MT_ANSPDCP_Romania_-_Orange_Romania_SA.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_ANSPDCP_Romania_-_Orange_Romania_SA.md,authorities,Romania,ANSPDCP (Romania),ANSPDCP (Romania) - Orange Romania SA,ANSPDCP (Romania),,Article 5 GDPRArticle 6 GDPRArticle 7 GDPRArticle 12(3) GDPRArticle 12(4) GDPRArticle 17 GDPR,"5,6,7,12,17",Complaint,Upheld,,,,"199,020 RON",Orange Romania SA,Orange Romania SA,n/a,Unknown,,,Romanian,Autoritatea Naţională de Supraveghere a Prelucrării Datelor cu Caracter Personal (in RO)
MT_APD_GBA_Belgium_-_135_2023.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_APD_GBA_Belgium_-_135_2023.md,authorities,Belgium,APD/GBA (Belgium),APD/GBA (Belgium) - 135/2023,APD/GBA (Belgium),,Article 5(1)(b) GDPRArticle 5(1)(c) GDPRArticle 6(1) GDPRArticle 13(1)(c) GDPR,6,Complaint,Upheld,,2023-09-21,,n/a,n/a,135/2023,n/a,n/a,,,Dutch,APD (in NL)
MT_RvS_-_201902699_1_A2.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_RvS_-_201902699_1_A2.md,courts,Netherlands,RvS (Netherlands),RvS - 201902699/1/A2,,RvS (Netherlands),Article 79 GDPRArticle 82 GDPR,"79,82",,,,2020-04-01,2020-04-01,,AnonymousMinister for Legal Protection,201902699/1/A2,ECLI:NL:RVS:2020:900,,,,Dutch,de Rechtspraak (in Dutch)
MT_AEPD_Spain_-_PS_00190_2020.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_AEPD_Spain_-_PS_00190_2020.md,authorities,Spain,AEPD (Spain),AEPD (Spain) - PS/00190/2020,AEPD (Spain),,Article 5(1)(f) GDPR,,Complaint,Upheld,,,2021-03-12,None,n/a,PS/00190/2020,n/a,n/a,,,Spanish,AEPD decision (in ES)
MT_Garante_per_la_protezione_dei_dati_personali_Italy_-_10095553.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_Garante_per_la_protezione_dei_dati_personali_Italy_-_10095553.md,authorities,Italy,Garante per la protezione dei dati personali (Italy),Garante per la protezione dei dati personali (Italy) - 10095553,Garante per la protezione dei dati personali (Italy),,Article 5(1)(d) GDPR,,Complaint,Upheld,,2025-11-13,,n/a,n/a,10095553,n/a,Unknown,,,Italian,Garante (in IT)
MT_Datatilsynet_Denmark_-_Danske_Bank.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_Datatilsynet_Denmark_-_Danske_Bank.md,authorities,Denmark,Datatilsynet (Denmark),Datatilsynet (Denmark) - Danske Bank,Datatilsynet (Denmark),,Article 5(1)(a) GDPRArticle 5(1)(e) GDPR,,Investigation,Violation Found,,2022-04-05,,"10,000,000 DKK",Danske Bank,Danske Bank,n/a,n/a,,,Danish,Datatilsynet Denmark (in DA)
MT_CPDP_Bulgaria_-_Teachers__blacklist_.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_CPDP_Bulgaria_-_Teachers__blacklist_.md,authorities,Bulgaria,CPDP (Bulgaria),"CPDP (Bulgaria) - Teachers ""blacklist""",CPDP (Bulgaria),,Article 6(1)(a) GDPR,,Investigation,n/a,,2025-03-10,2025-03-10,n/a,n/a,"Teachers ""blacklist""",n/a,n/a,,,Bulgarian,CPDP (in BG)
MT_AEPD_Spain_-_PS_00365_2019.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_AEPD_Spain_-_PS_00365_2019.md,authorities,Spain,AEPD (Spain),AEPD (Spain) - PS/00365/2019,AEPD (Spain),,Article 31 GDPRArticle 58(1)(e) GDPR,31,Investigation,Violation Found,,2020-11-04,,20000 EUR,XFERA MOVILES S.A. (YOIGO),PS/00365/2019,n/a,Unknown,,,Spanish,AEPD (in ES)
MT_AEPD_Spain_-_EXP202204806.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_AEPD_Spain_-_EXP202204806.md,authorities,Spain,AEPD (Spain),AEPD (Spain) - EXP202204806,AEPD (Spain),,Article 5(1)(b) GDPRArticle 5(1)(c) GDPR,,Complaint,Rejected,2021-12-06,,2022-06-21,n/a,n/a,AI-00173-2022,n/a,Unknown,,,Spanish,AEPD (in ES)
MT_Persónuvernd_Iceland_-_2020010611.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_Persónuvernd_Iceland_-_2020010611.md,authorities,Iceland,Persónuvernd (Iceland),Persónuvernd (Iceland) - 2020010611,Persónuvernd (Iceland),,Article 5(1)(a) GDPRArticle 5(1)(c) GDPRArticle 6 GDPR,6,Complaint,Upheld,2019-04-19,2022-03-08,2022-03-14,"1,000,000 ISK",Harpa Music and Conference Center,2020010611,n/a,n/a,,,Icelandic,Persónuvernd (in IS)
MT_AEPD_Spain_-_E_08158_2019.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_AEPD_Spain_-_E_08158_2019.md,authorities,Spain,AEPD (Spain),AEPD (Spain) - E/08158/2019,AEPD (Spain),,Article 32 GDPRArticle 33 GDPR,"32,33",Investigation,No Violation Found,,2019-11-06,,None,"Intercambiador detransportes avenida de america, S.A.U.",E/08158/2019,n/a,n/a,,,Spanish,AEPD (in ES)
MT_HDPA_Greece_-_Opinion_2_2020.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_HDPA_Greece_-_Opinion_2_2020.md,authorities,Greece,HDPA (Greece),HDPA (Greece) - Opinion 2/2020,HDPA (Greece),,Article 35(1) GDPRArticle 36(1) GDPR,"35,36",Advisory Opinion,n/a,,2020-04-08,2020-04-08,None,Supreme Council For Civil Personnel Selection (ASEP),Opinion 2/2020,n/a,n/a,,,Greek,HDPA (in EL)
MT_Tietosuojavaltuutetun_toimisto_Finland_-_7285_183_18.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_Tietosuojavaltuutetun_toimisto_Finland_-_7285_183_18.md,authorities,Finland,Tietosuojavaltuutetun toimisto (Finland),Tietosuojavaltuutetun toimisto (Finland) - 7285/183/18,Tietosuojavaltuutetun toimisto (Finland),,Article 5(1)(a) GDPRArticle 5(1)(b) GDPRArticle 5(1)(c) GDPRArticle 7 GDPRArticle 9 GDPRArticle 25(2) GDPR§ 6(1)(1) Finnish Data Protection Act,"7,9,25",Complaint,Upheld,,2022-06-08,2022-07-07,n/a,n/a,7285/183/18,n/a,n/a,,,FinnishEnglish,Finlex (in FI)Tietosuojavaltuutetun toimisto (in EN)
MT_LSG_Niedersachsen-Bremen_-_L_16_SF_5_21_DS.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_LSG_Niedersachsen-Bremen_-_L_16_SF_5_21_DS.md,courts,Germany,LSG Niedersachsen-Bremen (Germany),LSG Niedersachsen-Bremen - L 16 SF 5/21 DS,,LSG Niedersachsen-Bremen (Germany),Article 77 GDPRArticle 78(1) GDPRArticle 78(2) GDPR,"77,78",,,,2023-02-14,,,,L 16 SF 5/21 DS,,,SG Oldenburg,Unknown,German,Niedersächsisches Vorschrifteninformationssystem (NI-VORIS) (in German)
MT_CE_-_N_433311.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_CE_-_N_433311.md,courts,France,CE (France),CE - N° 433311,,CE (France),Article 5(1)(e) GDPRArticle 83 GDPRLoi Informatique & LibertésCode de justice administrative,83,,,,2020-11-04,,,SERGIC SAS,N° 433311,ECLI:FR:CECHR:2020:433311.20201104,,CNIL (France)CNIL - SAN-2019-005,Not appealed,French,Legifrance (in French)
